video_id,comment,label
BPIxTS3GUXc,"I worked for AWS as SDE II for about 9 years and I can confirm every review in this video, it could damage you physically and mentally. I created lot of software and drivers, I fixed bugs of any kind for years. However, I was forced against my will to do oncall turns day and night for one week, sometimes 2 weeks in the same month where I got paged at 3 AM or I had to work at sev 2 tickets for the whole night. I lost lot of sleep. I was stressed in a period at the point that I developed idiopathic ventricular tachycardia and I was hospitalized in ICU for 8 days, I had to do coronary angiography and electrophysiological study. Fortunately my arrhythmia disappeared with betablockers and some weeks of rest. After that, I continued to work hard for the company like nothing happened. Never recognized for the efforts I've done so far, never received a promotion in years. I understand people who say it can touch you on a personal level. One day my manager told me that I couldn't get promoted because I'm not ""popular"". Now, I have to leave the company because of return to office (RTO). Do you know what? I'm happy with it. Now my health is much better and I will enjoy a better way to live. I suggest the same to everybody. Do not waste your time, talent and health on these big companies.",Positive
ga9QadHhbNU,"Manager in Dubai who has been misuing his position and dumping work from his job profile on his subordinate with no compensation.
Nepotism + wasta + “who you know” hiring completely kills morale. You can do everything right—skills, experience, results—and still watch someone leapfrog you because they had a coffee with the right person’s cousin. It makes effort feel pointless, and that’s the most demoralizing part.
Titles get handed out like business cards
Incompetence gets protected if it’s well-connected
Merit exists on paper… but influence runs the room
You’re expected to respect authority even when it’s obviously unearned
And then you end up doing the actual work while someone else takes the credit because their network is stronger than their skillset.",Positive
ga9QadHhbNU,Just left a work place where it was so hostile and unwelcoming that I just couldn't handle it. But I had a bad feeling going into the job. I just felt uneasy and I was right.,Negative
ga9QadHhbNU,Never felt safe in any work environment. They were all toxic.,Negative
ga9QadHhbNU,"toxic workplace isn’t just about bad days—it’s about consistent patterns that hurt people, stifle growth, and create stress instead of support.",Negative
ga9QadHhbNU,"Yep. Those are all the problems in my workplace. My ""teammates"" don't have my back, but they expect me to have theirs.  The bad behavior from some of my co-workers is absolutely disgusting and the supervisor allows it and they go unpunished. If anything the supervisor is rewarding them for bad behavior. And for some reason I'm the one that's singled out. It's really messed up when the supervisor rewards those with bad behavior, but punishes those for good behavior. It's the people and the supervisor that makes it a toxic workplace. It's usually never about the job itself, the problem is always the people.",Negative
ga9QadHhbNU,My workplace when it comes to management decades after decade.  Constantly unchecked and Constantly bullying and tiring down employees.  Cut throat employees on th e down low political workplace games,Negative
ga9QadHhbNU,"Yesss , you nailed it . Just quit a job after a year of chicken ish from the top down and side to side toxic muck . No more corporate retail hell for me , no stank ya .",Negative
ga9QadHhbNU,Of all the people who give advice on workplace politics she is most accurate spot on person in youtube.,Neutral
ga9QadHhbNU,"In post-communist countries, the most common form of social dysfunction in toxic companies (which means almost all of them) is ""condemning the one who condemns."" 

In other words, it’s not the wrongdoing itself that is seen as bad, but rather speaking out about it; criticizing behavior, incompetence, etc. 

This also applies to branches of American corporations. 
There is NO(!!!) high organizational culture there; it’s just regular social pathology.",Negative
ga9QadHhbNU,"They’re actually not qualified to manage anything more than paperwork. Most shouldn’t be managing people. I work for someone who comes from a narcissistic background so, their most natural way of seeing things is, “They spoke to you disrespectfully, so I didn’t see nuthin’. But, you retaliated so, now I have to have a gaslighting meeting with you about how you started it.”",Positive
ga9QadHhbNU,"Excellent video. I am a registered nurse of 22 years and every single one of my hospital jobs have been toxic environments. I worked about four years in long-term care places and found them to be much better. I don’t understand why bedside hospital nursing has such horrible working conditions. Hospital CEOs will not pay for adequate staffing and work is all into the ground. I have never worked for a facility that had a nursing union. Horrible staffing and letting lots of bad behavior go unchecked is the best way to describe hospital nursing. Same story, different employer.",Positive
ga9QadHhbNU,"Toxic is when 4 people have to pull the wagon and one person doesnt even pull her own weight, let alone her share of the wagon. Toxic is when the 3 people who do pull report their concern about this, and the boss writes it off as bickering. Toxic is when the 3 pullers get scrutinized and threatened after that. Toxic is when theres customer complaints against the non-puller on a weekly basis, and the bosses boss writes it off as bickering. Toxic is when the annual extra work comes in, and the 3 pullers have to do half the work of the non-puller. Toxic is when the bosses get wind about that and even ask one of the pullers why they and another puller had to do half the non-pullers work because of her lack in qualification, but there are zero consequences.😮",Negative
ga9QadHhbNU,Never work for Ulta as an older employee .It's the Beauty Industry and they only treat the young employees well .,Positive
ga9QadHhbNU,Great description it’s a soup of toxicity,Positive
ga9QadHhbNU,"Proactive, independent intervention to address inappropriate conduct is crucial.  Addressing such behaviors directly and privately with the team member has proven highly effective personally for me to address what I will and will not tolerate, which works like a charm every time.🎭🎺🎈",Positive
ga9QadHhbNU,Thanks for your expertise. I find your videos very insightful and helpful! Visit the site: End Workplace Abuse. This organization is working hard to pass the Workplace Psychological Safety Act. Sign the petition! .,Positive
ga9QadHhbNU,"Working as a security officer for multiple different companies, I found that they are extremely toxic. They don’t care about their employee employees and it’s just not a good environment.",Positive
ga9QadHhbNU,"In the work place you give up your freedom
The big manager is looking",Positive
ga9QadHhbNU,"You are in a cage when you work you dont have your freedom
Even at lunch . You are restricted what you say
Then buy cages for people . Person reading this wount like it but it is true.",Positive
ga9QadHhbNU,Listening as I sob in my car like every day after work but can’t afford to leave yet.  Hardest parts is I’m starting to doubt my every thing I do.,Negative
ga9QadHhbNU,"Well said. A toxic environment thrives when bad behaviors go unchecked—it’s all about how people feel day-to-day. Trust, safety, and respect start with leadership. When leaders model positive behaviors, they set the tone for a culture where everyone can thrive.",Positive
ga9QadHhbNU,"Yes, that’s my job for the past 18 years",Positive
ga9QadHhbNU,"Unfortunately, this is 100% my toxic work environment. There is not any level of trust and no one is happy. It’s so draining.",Positive
ga9QadHhbNU,"Yes, I absolutely feel so drained of my energy to pretend that everything is good, but the truth that people are so toxic, fake.. they bullies you, still be able to laugh and when there was a reaction, they asked to fix our manner instead of looking at their own manner",Positive
ga9QadHhbNU,"HR, Executive Staff,  the lawyers of the company,  and the managers are all toxic individuals who keep this continuous bad behavior going on, and I make sure I am protected by keeping records of the behavior 😉",Positive
ga9QadHhbNU,"If the lazy people aren't held accountable, but the person who always works has to pick up the slack and always gets a speech",Negative
ga9QadHhbNU,"It's sad  that people don't know how to act @ work. I have been working in healthcare  for 24 years. I have PTSD because of unchecked behaviors my managers choose to ignore my concerns. I been out of work 32 days. I left with no money or a plan B. I hope the next job will be better for me.  Its sad that you can't even ask these types of  questions during an interview, if do you wouldn't get a call back for a job..",Negative
ga9QadHhbNU,"Well said! I’ve learnt to never work under an egotistical boss or manager, how they treat others is a reflection of how they will treat you. I wish I bailed from the job earlier.",Positive
ga9QadHhbNU,Typical of the work place I'm in,Neutral
ga9QadHhbNU,"I feel like you’re describing where I work. I feel like my gut is telling me it’s time to go, but people keep telling me that all jobs/careers can be toxic and I’m having trouble finding the next right job. Help!",Positive
ga9QadHhbNU,"No, I have never felt safe in a loooooooooooong time, actually. Not after my trust was shattered when I was scapegoated. The worst possible thing is to have crap management. The worst is when you have a few ‘leaders’ who give contradictory advice, sometimes sabotaging each other. I was like ‘Make your bloody minds and tell me what to do’. But no. It’s not about having soft skills, it’s about the actual work. In the toxic culture of ‘everybody can be a leader’ there is no boss. There is a diffusion of responsibility so that everyone can shirk it and blame somebody else. The fucking democracy! Listen. Democracy works ONLY IF you have a team of competent people willing to co-operate. It’s never the case. The teams are like a headless chicken running around in a semi- permanent panic. No wonder no work gets done if there is confusion, no clear scheme of delegation, no clear procedures, and no accountability! Add to that the office politics, and there you have it. Fucking frustrating waste of time and energy. Sometimes it is personal, most of the time it’s not. And they’re not even malicious. Just fucking stupid. And there is absolutely nothing I can do about it. Urgh 😤😖😭",Negative
ga9QadHhbNU,"A situation just happened to me. Someone conjured up a false story(hiding parts) and went and reported me. I was just there for less than 2 months. I was in the room with my boss and spoke to his boss on my way to my 15 min break. I reported the incident. HR ""so called""reviewed the claim and cameras. When I spoke to HR they just changed the topic and nitpicked that I was away from my work area. I sit a desk all day, so sometimes I get up to stretch my back( I aslo have a disability). I would be a fool to go back to that snake pit. Ginny is correct 100%. Work these days isn't the same as it was 20-30yrs ago. Ask questions at your interviews, ask to walk around the building. When your intincts kick in....go with your gut!!!",Negative
ga9QadHhbNU,"Very well said. I currently find myself in that situation and it's draining me mentally, physically and spiritually. I pray and hope I find a better job soon. I am just not myself at the moment. It's a pathetic situation for me.",Positive
ga9QadHhbNU,You can always tell how a manager feels about you by the way their followers treat you.,Positive
ga9QadHhbNU,I’m quitting tomorrow. Immediately. They don’t get two more weeks to treat me like crap. I have a better job lined up as well. I lasted 3 months in that narcissistic den of vipers😂,Positive
ga9QadHhbNU,"Yeah I told our boss and said they take everything personally and bristle at the slightest comment when there are critical issues. My boss said they were at that very moment planning to talk to the person and ""STOP TAKING THINGS PERSONALLY"" was the number one issue they were going to discuss. I'm working with another team now.",Negative
ga9QadHhbNU,So true! I worked in one and it was terrible...smh....,Positive
3khYEx0raIM,I am working at one it's called UNFI as a picker with great union benefits,Positive
3khYEx0raIM,"Flash news: nobody is forcing you to work at Amazon warehouse if you don’t want to.

Just. 👏🏻 
Do. 👏🏻
Better. 👏🏻
At. 👏🏻
Life. 👏🏻",Positive
3khYEx0raIM,"You really haveto like the warehouse job and have lucky and good contacts. I started as a picker 2 years ago, then they trained me for driving a reach truck and forklift. And now I'm training for an operations administrator. You can grow in these places, but you have to find the right one. It is not an easy task for sure...",Positive
3khYEx0raIM,My first day was hell no body told me nothing about how to do my job I was only told that I’m doing something wrong when I do it and there was also the language barrier with my coworkers and I don’t blame them it’s not their native language but they could’ve at least help me out instead of looking 👀 at me strangely like I’m doing something wrong,Negative
3khYEx0raIM,Ah yes the lying co-workers man mf be saying I used to be the ceo friend and all that 😭,Negative
3khYEx0raIM,This guy has never worked a Amazon job,Negative
3khYEx0raIM,Make RATE!!!!!!....or your out of a job 🤣🤣🤣,Positive
3khYEx0raIM,"FedEx is also a joke. Most shifts are like 2 hours and these clowns are concerned about time theft. Nothing works and nothing gets updated. Seriously, don’t apply here. The drive isn’t even worth the gas spent. Pathetic.",Positive
3khYEx0raIM,"After being a retail worker, then a nurse: going to a warehouse / factory was the best move ever lol",Positive
3khYEx0raIM,I worked at a pretzel warehouse and it was extremely depressing.,Negative
3khYEx0raIM,"The Section managers using the God card . By pummeling our ears with local commercial radio over the warehouse tannoy systems .

Same adverts hour after hour",Positive
3khYEx0raIM,Anyone else heading to work at there warehouse job too I work at chewy,Neutral
3khYEx0raIM,Noone is gonna mention the scanners being incredibly stupid or bad?   Or just straight up not being able to scan the barcodes for litterally no reason.  The IT system having completely miscounted and giving you an unfinishable order?   And so much more.    Been to many warehouses as a temp worker and its nothing but IT problems and management software constantly having a stroke,Negative
3khYEx0raIM,"I quit Amazon first day too, zero regrets.",Negative
3khYEx0raIM,"I loved working at a bread warehouse when I was younger. Only had one co-worker to deal with as the boss rarely came in. When he did he liked how we worked and had no issues with our performance.

Job was nice and kept me active, but didn't pay enough so I moved on. 

Working for a casino as a supervisor and making good money. Not 6 figures, but still good.",Positive
3khYEx0raIM,My Amazon warehouse I work at is pretty nice they give us 15 min breaks extra 5 for the walking and everyone is very nice to each other like I may have gotten frustrated with like one-two people but waters under the bridge aside from that everyone I’ve worked with for the most part is really cool,Positive
3khYEx0raIM,Working at UPS before that break thing just brought trama. The 15 minute break was literally only long enough to walk to fill up your company provided gallon water jug and go back to my truck to unload most days 😭🤦🏾‍♂️ maybe id switch it up and take a leak 😤😂,Negative
3khYEx0raIM,As someone who had the dismay of working at an Amazon Fulfilment center for over a year this is scary accurate,Negative
3khYEx0raIM,Working in a warehouse and working in an Amazon warehouse are two different levels of modern slavery,Negative
3khYEx0raIM,Brush if we got fired we're the he'll a we going to find a job,Negative
3khYEx0raIM,"i used to work in factory before. i need to get up from bed at 4 am, my shift start at 5am. this video is so truee abt the alarm and staring nothing outside the window. i need to work 5 hours non stop before break. i thought its okay but when i leave this job, i realise this is so fking tired. i will never work at warehouse/factory again. its like a jail. ouhh…every factory, there always have old people who work more than 15 years😂 its so funny but at the same time its sad. if they quit this job, what will they do? they are too old to get other job right?😢 i really respect old man who work so many years at the factory. the last thing, admin should put the scene when we watching friends story, they go travel anywhere and having a good time while we work everyday. i promise, it will relate every person 😂",Positive
3khYEx0raIM,"If you watch a video like this you see how crazy our worksystem is. All we do is work our a**** off. For what? Good video by the way, it really is a eyeopener.",Positive
3khYEx0raIM,"I've worked in warehouses in the past and when I was in between jobs, last time was around 2016-2017. There were places that I looved and others that I hated, it all depends on what your supervisors and colleagues are like. Taking a leak is always an issue, I remember working in a warehouse where the supervisor had to scan his card to open a door that led to the toilets, and he was typically in a forklift 600ft away when you needed to go! Nevertheless, the warehouse jobs are pretty much stress-free. Granted, they can give you targets on how many pallets to sort and then manipulate your workload so that you have to walk half a mile to find the correct cage/box, but it's generally easy to pull through the shift.  The only stress I had was clocking in on time, and that was it. Office jobs are far more stressful.",Negative
3khYEx0raIM,I did this Job for years ..i know this feeling,Positive
3khYEx0raIM,"This is brutally acurate, you have worked in one for shure.",Negative
3khYEx0raIM,Only a fool works there under those conditions.,Negative
3khYEx0raIM,They must have modeled it after the post office 🤣,Positive
3khYEx0raIM,"I don't even know how I managed to land the warehouse job where I'm at in a red state, but we get two 15 minute breaks and a paid 30 minute lunch to be taken at the employee's discretion. Breaks and lunches are not timed, you do have to punch out/in for lunch but you can do that anywhere in the facility through your phone. Hour long lunches are the norm and so many people sit in the break room for so long. I've been promoted up to a pretty cushy position where I don't have to do as much physical labor and I can just watch videos all day on my phone while scanning material.",Positive
3khYEx0raIM,"Most warehouse work in UK is shit. I worked at Next near Doncaster the bigest Next warehouses in UK. I workes there by 3years in 12h shift. And I not appreciate this job I had contract there excelent as for warehouse working conditions, managment was good but sometimes piss me off the fact since that 3 years of work I had 5 managers I was lazy and stupid and now I am in hell in comparison to next when conditions of work was luxury : canteen with hot cheap meals, you allow to listen music on earphones, even NEXT has their own warehouse radio station when workers sending music by the app,you get free wi-fi in warehouse, sometimes they played polish songs,break whatever you want, now this is nightmare: ""Evri"" parcel sortation depot, people are friendly but is cold place,highbay gates are open all the time so temperature is like outside (Is winter) is like freezer, like inmate you standing near line which is stop only for break, you have only one break 30 min after 6 hours of starting your work, people cheerfully shouting ""breaktime"" OMG poor people and you working 12h (this break in upaid), safety shoes no mats under your feet, heavy lifting, starving just 3 types of chocolate bars and no sandwitch in vending machine toilet only during break you cant leave your line , no phones no earphones ) fortunately is just agency I dont have contract there I cant imagine how people can work in that conditions even place looks like it not seen renovation by 100 years😂 i dont know how people agree for that slavery and taking contracts, if you dont like yourself and you are hardworking no ambicious idiot that job is for you 😂",Positive
3khYEx0raIM,I don’t mind working at Amazon . I do problem solving which is easy and relaxing job . All I have to do is be on the laptop and fix the item issues,Positive
3khYEx0raIM,I worked at one for a year while in college and it tight me a lot about life and was character development time of my life for real,Neutral
3khYEx0raIM,"At least the good thing is i dont need to speak with customers all the time or at all. I love warehousing, I've done a cert II and III in supply chain operations (warehousing). it's too much hard work, tough titties. Im actually going to work in a big warehouse soon as this video doesn't convince me not to do warehousing. What a load of BS most of the things in this video is unaccurate, and everyone has different experiences and priorities in life. Constantly bringing up that its hard work suck it up, buttercup gotta get off your arse at some point. Lifes not always comfortable. Get out of your comfort zone. Think of it this way building your career in the warehousing industry leads to better roles like the supervisor or manager or a ceo leads to better pay like $200 000 AUD a year. Think of warehousing as a base of operations like imagine it. I have Autism and i am very imaginative about running operations",Positive
3khYEx0raIM,"I started my warehouse job almost a month ago, I am fortunate enough to have an easier time and schedule. The break room is like a 3 minute walk, people are nice, and we have supervisors that actually know what they’re doing. Idk about the whole break and being late thing since I was 20 minutes late one day and I didn’t even get punished for it but still it’s okay. I’d say it’s pretty decent for me but the toll on your body is there. Easy but repetitive is what I would say this job is.",Positive
3khYEx0raIM,"AHHHHHHHHHH!!! 

*Me clocking in at work every Monday*",Neutral
3khYEx0raIM,Wait until you work in developing countries coca cola or other textile factory it's even brutal you are almost always overtime without pay almost always plus even  the main wage most of the time they don't pay,Negative
3khYEx0raIM,"im suprised noone mentioned the bootlicker at these warehouses ,seeing the boss pretend to work extra hard like they get brownie points or something",Positive
3khYEx0raIM,"If you have to take a crap, good luck ….every toilet will have some lazy bum sitting on it playing with their phone to hide from work",Positive
3khYEx0raIM,damn…the amazon warehouse i work at is extremely chill…rip to yall in the comments,Positive
3khYEx0raIM,It might be bad but it can be a lifeline for some people who just can't get another job or just arrived in the country. At least till they can get back on their feet.,Negative
3khYEx0raIM,For my morning job I work at FedEx. All I do is unload trucks. It's pretty easy.,Positive
3khYEx0raIM,"That's like that in any warehouse. managers are dicks, and the warehouse is freaking huge to walk around all day long to get stuff done , breaks, bathrooms and if you are sick well no one cares!",Negative
3khYEx0raIM,"20 seconds in and I already have crippling depression and anxiety. Being a warehouse wagie is literal hell, the sooner you find an actual decent job with meaning, the better for your sanity.",Negative
3khYEx0raIM,Getting my life together but i was honestly happier as a homeless person than working at amazon,Positive
3khYEx0raIM,"I currently work at an Amazon warehouse, and the job is extremely demanding. My shift is 10 hours long, often overnight, and I frequently feel very sleepy while standing at the belt and picking packages. In addition to the long shifts, I have a total commute of about 3 to 4 hours each day, which makes the schedule exhausting and physically draining. At times, the workload and schedule feel overwhelming — almost like modern-day slavery due to the intensity and lack of rest.",Negative
3khYEx0raIM,"Damn this is so real jobs will take everything from you. If you need a sign to quit, quit explore other options",Negative
3khYEx0raIM,"Not to worry,  yall are all about to get fired.",Negative
3khYEx0raIM,Why are the working conditions so bad. Sounds illegal to me.,Negative
3khYEx0raIM,My previous warehouse job was super chill but the warehouse I'm at now you get two 10 minute breaks and one 30 minute break plus you have to work 72 hours a week,Positive
3khYEx0raIM,This wis hilarious!! If you don’t like to be wagie  😂  then start Tech career or become an entrepreneur let’s see how long you last before you give up!! Peasant always want handle outs!!,Positive
3khYEx0raIM,Every time I go to Walmart everyone looks like they want to kill themselfs….especially the people you can tell that work in the back warehouse.,Negative
3khYEx0raIM,"They didn’t mention the part where it takes 10 mins walk to get your food, heat and eat and then 10 mins walk back before starting work again on your 30 mins lunch time.",Neutral
3khYEx0raIM,You forgot when boss speaks rudely to me,Negative
3khYEx0raIM,"This is exactly why I quit warehouse work, and started full time study. Break the cycle. 🎉",Positive
3khYEx0raIM,I have done Amazon jobs Amazon flex. And I felt literally like a slave. I had one awful day wear I was so exhausted I vomited. Then shift leader asked I would work overtime when he saw me get sick. Yes I walked off the job,Negative
3khYEx0raIM,"They forgot the part where the entire company slowly got taken over the years by non English speaking Spanish people, and now you're lonely at work because you can't talk to anyone, or understand anyone.",Negative
3khYEx0raIM,I work in a warehouse.....its a death camp😂.only been here for 3 months and im 59.wont be there next month......total fun desert😂,Positive
3khYEx0raIM,I worked in an amazon distribution center for around 4 hours a few years back. I was 3 hours and 15 minutes too long. That company will destroy your soul,Negative
3khYEx0raIM,"People always bitching about,  ""it's a job"". I really need them to work at Amazon for a month,  IF they can make it. They also don't talk about the ""helpers"" that track your ass and come out of NO WHERE to offer ""help"" on making you work faster.  I hated that place so bad.",Negative
3khYEx0raIM,I miss warehouse especially night shift. The women become a bit desperate 💀,Negative
3khYEx0raIM,So glad to be done with that depressing job,Positive
3khYEx0raIM,"I thank my lucky stars for the job i have , the thought of this alone makes me depressed",Negative
3khYEx0raIM,Everyone is talking about retail and corporate but this is the most soul sucking and extremely exhausting work u can ever have in my opinion 😢,Negative
3khYEx0raIM,"Wake up at 5am when it's dark to do at 10/12hr shift at a factory to getting home at 6pm when it's dark, yes i can relate to this.",Positive
3khYEx0raIM,"From  4:51 -  5:58  that one topic that plays out every time "" I been working here for so long"" or "" I am looking for a new job and  5 years later still there""  With the same pay rate the person who pick a conduct of smoking cigarettes and always  ask ""do you have a lighter I can borrow"" 😢 warehouse workers a props of society. And then the old fool with the ominspiration to go higher in the hierarchy when he used the word [Maybe] it is the keyword meaning  you won't make it especially with the fancy English accent.😂",Negative
3khYEx0raIM,Nightmare job. Nothing like being self employed,Negative
3khYEx0raIM,Worked at a UPS warehouse for 10 years.....so not worth it 😂😂😂😂,Positive
3khYEx0raIM,Amazon is the worst warehouse job,Negative
3khYEx0raIM,I've never worked in a warehouse and I never want too,Negative
3khYEx0raIM,"I Drive an HGV for a big company like this same thing, but it’s just all chilled proper cold in there & I have to walk through to get to the other side of the building to collect my truck & feel so lucky that it’s not me in there working. Yes someone’s gotta do these jobs so why on earth Don’t these big companies pay these guys proper proper money for making them billions…. It’s just Greed at a different level. In fact, it’s just plain evil.",Negative
3khYEx0raIM,"I’m fortunate enough to work for a warehouse of a small family owned business, my experience has been nothing like this",Positive
3khYEx0raIM,I have operated a reach truck for 17 years in flash freezers warehouse life is simply explained like this keep u at low pay so u have to work ot to make descent money when your dealing with scumbag companies like Amazon it’s a thankless job your just a production number,Negative
3khYEx0raIM,I havent worked in a warehouse since before covid. You feel like a prisoner in those places. I dont know how some people can be there for over 20 years. I didnt want to be there for 20 minutes. I left tj max warehouse in mid shift and went back to planet fitness. I was much happier there.,Positive
3khYEx0raIM,I'd rather hold 6:11 a sign on a corner than work for that piece of shit Bezos,Negative
3khYEx0raIM,Lil bit is truth I work in a warehouse making 36$ a hr and im in California not all warehouse jobs are good but there’s a handful of them that pay good,Positive
3khYEx0raIM,Jesus fucking Chris sounds like the call centre I work in,Positive
3khYEx0raIM,"Its funny cause yeah these are the rules they tell you but you can be as negligent as possible at this company and complain when they say you dont do enough and you will be rewarded
No lie its a literal bad behavior appreciation job",Positive
3khYEx0raIM,I’m so glad that I changed my mind about working at Amazon warehouse. No thank you! My daughter did it for a few months during her senior year in high school and told me how awful it was!,Negative
3khYEx0raIM,"I worked at one for Amazon during my early 20s right after graduating college a few years ago. I knew it would take me a while to get a job out of my degree so i started working at the first job i got because i needed money asap. I worked at amazon for a little over a year. I was actually stuck there because i needed to work full time and had to help pay bills and my student loans which were a little under 6k. For a full year, i worked my ass off. Barely bought anything for myself after each paycheck. The job was bad on most days. But the pay was decent for a fresh graduate who was living with his family. I payed off my student loans and credit card debts in less than 6-7 months. Like i didnt even buy any new clothes when i got the job there becasue i focused on paying off my debts and helping out with bills. I also helped mh parents and siblings out with money whenever they needed. All i spent my money on for myself was on gas and food. After i payed off my debts, I saved up a month's worth of money and went on a shopping spree to reward myself. I worked full time for a few months longer and then switched to part time and got a job in accounting from my finance job. Anyone who feels stuck in a job they hate, you have to make some sacrifices for a while such as strictly saving up and then find something you like. Pleaze try to do something that will make you happy because life is just getting harder each day.",Positive
3khYEx0raIM,Depicts every poor bastards life that works those bullshit jobs .. used to fall for that trap myself but fuck wearhouse jobs factory jobs mills jobs any stupid jobs that makes you feel like shit and pays horse shit for you actually breaking your back for them .. fuck all y’all,Negative
3khYEx0raIM,"Robots will soon be replacing human workers, rejoice!",Positive
3khYEx0raIM,"I every single job I've had was ""temporary"". These are the things we have to tell ourselves to remain positive and optimistic. Or to just keep ourselves from going crazy.",Positive
3khYEx0raIM,"I can only imagine the workers at these warehouses. If your working with center riders and walkie riders be glad your not at Family Dollar, thats where the real work is",Positive
3khYEx0raIM,I worked as a delivery driver for Amazon for about a month. It super chill and everyone was nice but make sure you have the physical body to do the job bc I was bed ridden for a week before I quit. Idk about the warehouse but I hear the horror stories lol,Positive
3khYEx0raIM,"It sure wasn't Amazon, but a big warehouse nonetheless in which I worked a temp job. Major wine and liquor distributor. Think I made the first hour before smashing products ... EVERYTHING was in glass bottles. Told ""it happens to all of us"" until, I guess, a few times more than average. Then I got to drive the delivery vans to fancy country clubs until suddenly they ""didn't need anybody any more.""",Positive
3khYEx0raIM,"Life is what you make of it. I work in a warehouse and I'm happy. Don't have customers stressing me out, work reasonable hours, jobs easy, I have a clean house, eat well and look after myself. I stay true to myself and enjoy the little things in life. That's what matters to me.",Positive
3khYEx0raIM,"You know, I don't know if all this doomer porn is good. I work at a warehouse and I personally enjoy it most of the time. The people that go the distance in warehouses are neurotic workaholics. Just because most don't enjoy the work doesn't mean it's all bad for everyone. Personally, it's not my first choice, but I'd take it over my hours being cut and spending hours twiddling my thumbs. Our civilization rest upon this kind of slavish work. Such is life. And remember, you are only as good as your work rate. Men were not made equal. Now go play video games and seethe about your job.",Positive
3khYEx0raIM,Clearly the creator used AI & has never worked for Amazon!!  This video is so far off from how it truly is.,Positive
3khYEx0raIM,"I’m about to retire after 30 years of service, with a full State pension.  Seriously thinking of a part-time (4hrs, 3day a week shift) warehouse job for pocket change and to give myself something to do.  These types of jobs seem perfect for someone who does not need to rely on the job, and does not need it full time.  Or, would it be terrible, even in the above circumstances?",Neutral
3khYEx0raIM,"Grim working in today’s Britain. Worked in factories and a warehouse not at all fun. 
 Luckily I saved into pensions and was able to retire at 57.
The pleasure of working started to evaporate in the90s with new efficiency practices and equality measures but doing 2-3 men’s work for no extra pay.",Positive
3khYEx0raIM,"I hate how this video makes me feel. It was funny, but I worked at Amazon and it was depressing. I used to be SO tired. The exhaustion really made the money not worth it. I would use a lot of it on food from restaurants because I was so tired.",Negative
3khYEx0raIM,"The character of the ""zealous"" coworker who refuses promotions and has done heroic and incredible things is everywhere!

They tell you science fiction stories about how their ""veteran"" influence can protect you at work.",Positive
3khYEx0raIM,"Im a construction worker and my break starts when im sat down. Not my problem if the break room is 10min walk, i just start walking 10min before my break.",Positive
3khYEx0raIM,I honestly wish I got my job back at Amazon.. I was there 3 years...yes it sucked but... pay was good.,Positive
3khYEx0raIM,Holly cow i worked for a week in a job similar to this where i live house at 6 at the evening and I finish 6 at the morning believe me i feel what you feel,Neutral
3khYEx0raIM,So that’s what working in a Amazon‘s warehouse is like,Positive
3khYEx0raIM,"Many years in warehouse jobs .I work now at a small door company, three guys at the shop two guys on the street and two people in the office ,thats it..no more Warehouse questions🎉🎉.. what's the count ?how many boxes per hour?😢",Positive
3khYEx0raIM,"I just went back to Amazon a month ago and I left 2 days ago. It’s a depressing job, time to be broke again! lol",Negative
3khYEx0raIM,Im so thankful I no longer work in warehouses man. Those were some depressing years,Neutral
3khYEx0raIM,"I worked in Amazon for 2 years.  It's horrible. Forcing us to work faster,  due to which I badly injured my back.  I am done.  I am never going back there.",Negative
3khYEx0raIM,"when i use to work from amazon 2018-2020, the starting pay was $12/hr until October where it was changed to $15/hr. it was a small delivery station at DSM1 @ sacramento, no longer there anymore. wasnt bad tbh since we all did different time shifts but i believe mine was 2000-0400 4x days a week. was pretty easy and good decent money at the time. we scan our badge, head to our stations and luckily the break area is not far away. this video would most likely describe a fulfillment center, big ass ones near airports usually.",Positive
3khYEx0raIM,"Listen to the dead Kennedys tune """"at my job"""" its this clip put to music!!! Factory jobs are thee closest thing to a literal hell on this vile orb of dirt and water,",Negative
3khYEx0raIM,"I worked at Professional Hospital Supply for 4 years... 20-24 years old and I'm 38 now. One day I finally just stopped going to work... My lead was such an evil POS from day one, always trying to get me fired and threatening me, telling me no one would believe me, and I can't do shit about it. One day I was driving my forklift by a truck backed up to a dock, and I saw a man probably 50 yrs old had hung himself in the dark empty trailer. I left about 6 months after that. I sold weed for a year or so, until I started feeling like a loser and needed a real job again, which there were many, until I settled with what I have been doing the last decade that I enjoy overall. But I've never set foot in a place like that again or for any reason would I consider it.",Negative
3khYEx0raIM,"I worked at a car plant for almost a month.couldnt do it,not becuase the work is hard but because u just stand and do the same thing over and over.i dont see how people do it 😅 misreable place.f that",Positive
3khYEx0raIM,"I quit my target warehouse job 4 weeks ago. The final straw was being docked one hour after being a minute late, and being subjected to warming up while smashmouth plays on the radio",Positive
3khYEx0raIM,"Working Life in the warehouse is like a misery, minimum wage, long hours etc. god help people who work there. Awful.",Negative
HlR4QB-UxAU,I was work at Amazon. They not forcing no one to get the vaccine,Positive
HlR4QB-UxAU,I’m working on a short film titled “Twelve Days a Amazon Employee”. Hit me up in the comment section if you’re interested in a role.,Positive
